title,director,genre_1,genre_2,actors,movie_release,average_rating,top_reviewer,top_review_rating,top_review_text,poster_url,release_date
Oppenheimer,Christopher Nolan,History,Drama,Cillian Murphy,2023,4.2,George Carmi,5.0,"A ridiculous achievement in filmmaking. An absurdly immersive and heart-pounding experience. Cillian Murphy is a fucking stud and RDJ will be a front-runner for Best Supporting Actor. Ludwig Göransson put his entire nutsack into that score, coupled with a sound design that made me feel like I took a bomb to the chest.",https://a.ltrbxd.com/resized/film-poster/7/8/4/3/2/8/784328-oppenheimer-0-230-0-345-crop.jpg?v=e3c6e7a32c,2024-11-20
Oppenheimer,Christopher Nolan,History,Drama,Cillian Murphy,2023,4.2,𖨆,5.0,Why did Nolan tease JFK like the joker card from Batman Begins,https://a.ltrbxd.com/resized/film-poster/7/8/4/3/2/8/784328-oppenheimer-0-230-0-345-crop.jpg?v=e3c6e7a32c,2024-11-20
Joker,Todd Phillips,Crime,Drama,Joaquin Phoenix,2019,3.8,Joao,1.0,if you’ve never swam in the ocean then of course a pool seems deep.,https://a.ltrbxd.com/resized/film-poster/4/0/6/7/7/5/406775-joker-0-230-0-345-crop.jpg?v=e4ea7f98cc,2024-11-21
Pulp Fiction,Quentin Tarantino,Crime,Thriller,John Travolta,1994,4.3,kas17,3.0,a good movie but god imagine my fucking disappointment when i found out the movie wasn't all about mia wallace nobody cares about you bruce willis,https://a.ltrbxd.com/resized/film-poster/5/1/4/4/4/51444-pulp-fiction-0-230-0-345-crop.jpg?v=dee19a8077,2024-11-22
Pulp Fiction,Quentin Tarantino,Crime,Thriller,John Travolta,1994,4.3,Jay,4.0,"mmm, this is a tasty burger! vincent, you ever had a travis scott burger?",https://a.ltrbxd.com/resized/film-poster/5/1/4/4/4/51444-pulp-fiction-0-230-0-345-crop.jpg?v=dee19a8077,2024-11-22
Pulp Fiction,Quentin Tarantino,Crime,Thriller,John Travolta,1994,4.3,Sam,4.0,"This movie has:
- Mia Wallace showcasing her (perfect) dancing skills
- Mia Wallace eating a burger 
- Mia Wallace drinking a “pretty fuckin’ good $5 milkshake”
- Mia Wallace smoking
- Mia Wallace getting high asf
- Mia Wallace talking
- Mia Wallace walking 
- Mia Wallace breathing 
- Mia Wallace existing 
And that’s enough for me",https://a.ltrbxd.com/resized/film-poster/5/1/4/4/4/51444-pulp-fiction-0-230-0-345-crop.jpg?v=dee19a8077,2024-11-22
Whiplash,Damien Chazelle,Drama,Music,Miles Teller,2014,4.4,mommy longlegs,5.0,i had a dream that j.k. simmons yelled at me and i woke up crying,https://a.ltrbxd.com/resized/sm/upload/cl/dn/kr/f1/4C9LHDxMsoYI0S3iMPZdm3Oevwo-0-230-0-345-crop.jpg?v=d13ea36528,2024-11-23
Whiplash,Damien Chazelle,Drama,Music,Miles Teller,2014,4.4,Lucy,5.0,FUCK OFF JOHNNY UTAH TURN MY PAGES B I T C H,https://a.ltrbxd.com/resized/sm/upload/cl/dn/kr/f1/4C9LHDxMsoYI0S3iMPZdm3Oevwo-0-230-0-345-crop.jpg?v=d13ea36528,2024-11-23
Whiplash,Damien Chazelle,Drama,Music,Miles Teller,2014,4.4,Karsten,5.0,this is a flick about how you get better at things when you stop wearing v-necks,https://a.ltrbxd.com/resized/sm/upload/cl/dn/kr/f1/4C9LHDxMsoYI0S3iMPZdm3Oevwo-0-230-0-345-crop.jpg?v=d13ea36528,2024-11-23
Dune,Denis Villeneuve,Science Fiction,Adventure,Timothée Chalamet,2021,3.9,Karsten,4.5,got the 4D experience by forgetting to drink water today and watching this extremely dehydrated,https://a.ltrbxd.com/resized/sm/upload/nx/8b/vs/gc/cDbNAY0KM84cxXhmj8f0dLWza3t-0-230-0-345-crop.jpg?v=49eed12751,2024-11-24
Dune,Denis Villeneuve,Science Fiction,Adventure,Timothée Chalamet,2021,3.9,cookie,2.5,not bad if u ever just feel like staring at the color orange and not feeling a single emotion for two and a half hours,https://a.ltrbxd.com/resized/sm/upload/nx/8b/vs/gc/cDbNAY0KM84cxXhmj8f0dLWza3t-0-230-0-345-crop.jpg?v=49eed12751,2024-11-24
Spider-Man: Into the Spider-Verse,Bob Persichetti,Adventure,Animation,Shameik Moore,2018,4.4,Ralph,5.0,"The best spider-man film. Beyond being funny, creative, and wonderfully animated, it truly has an understanding of the character of Spider-Man.",https://a.ltrbxd.com/resized/film-poster/2/5/1/9/4/3/251943-spider-man-into-the-spider-verse-0-230-0-345-crop.jpg?v=538fe0ada6,2024-11-25
Spider-Man: Into the Spider-Verse,Bob Persichetti,Adventure,Animation,Shameik Moore,2018,4.4,siobhan,5.0,not to be dramatic but the animation is SO fuckin nice i want to liquify it and inject it into my veins heroin-style,https://a.ltrbxd.com/resized/film-poster/2/5/1/9/4/3/251943-spider-man-into-the-spider-verse-0-230-0-345-crop.jpg?v=538fe0ada6,2024-11-25
Spider-Man: Into the Spider-Verse,Bob Persichetti,Adventure,Animation,Shameik Moore,2018,4.4,IHE,5.0,Best Spider-man movie without question.,https://a.ltrbxd.com/resized/film-poster/2/5/1/9/4/3/251943-spider-man-into-the-spider-verse-0-230-0-345-crop.jpg?v=538fe0ada6,2024-11-25
Midsommar,Ari Aster,Mystery,Drama,Florence Pugh,2019,3.8,andrea,5.0,i am SO glad ari aster clearly never went to therapy,https://a.ltrbxd.com/resized/film-poster/4/5/9/5/6/4/459564-midsommar-0-230-0-345-crop.jpg?v=ed7b8ded1f,2024-11-27
The Batman,Matt Reeves,Crime,Mystery,Robert Pattinson,2022,4.0,Patrick Willems,4.0,There’s a lot of talk about how this is the sexiest Batman or the most emo Batman. What’s more important is that this is finally a Batman who sits down and looks for clues in a big stack of dusty old files,https://a.ltrbxd.com/resized/film-poster/3/4/8/9/1/4/348914-the-batman-0-230-0-345-crop.jpg?v=ec12a8b7ce,2024-11-28
The Batman,Matt Reeves,Crime,Mystery,Robert Pattinson,2022,4.0,matt lynch,4.0,"The movie version of the ""men will literally X instead of going to therapy"" meme.",https://a.ltrbxd.com/resized/film-poster/3/4/8/9/1/4/348914-the-batman-0-230-0-345-crop.jpg?v=ec12a8b7ce,2024-11-28
Knives Out,Rian Johnson,Mystery,Comedy,Daniel Craig,2019,4.0,Patrick Willems,4.0,A movie as good as its sweaters (the sweaters are excellent),https://a.ltrbxd.com/resized/film-poster/4/7/5/3/7/0/475370-knives-out-0-230-0-345-crop.jpg?v=7da76d742c,2024-11-29
Knives Out,Rian Johnson,Mystery,Comedy,Daniel Craig,2019,4.0,sree,4.0,a really great who donut film,https://a.ltrbxd.com/resized/film-poster/4/7/5/3/7/0/475370-knives-out-0-230-0-345-crop.jpg?v=7da76d742c,2024-11-29
The Dark Knight,Christopher Nolan,Action,Drama,Christian Bale,2008,4.5,cinemacl🎃wn,5.0,"If you do not like this movie, I do not like you.",https://a.ltrbxd.com/resized/sm/upload/78/y5/zg/ej/oefdD26aey8GPdx7Rm45PNncJdU-0-230-0-345-crop.jpg?v=2d0ce4be25,2024-11-30
The Dark Knight,Christopher Nolan,Action,Drama,Christian Bale,2008,4.5,Lucy,5.0,the best superhero movie ever made. period,https://a.ltrbxd.com/resized/sm/upload/78/y5/zg/ej/oefdD26aey8GPdx7Rm45PNncJdU-0-230-0-345-crop.jpg?v=2d0ce4be25,2024-11-30
The Dark Knight,Christopher Nolan,Action,Drama,Christian Bale,2008,4.5,Lucy,5.0,has no right to still be this good,https://a.ltrbxd.com/resized/sm/upload/78/y5/zg/ej/oefdD26aey8GPdx7Rm45PNncJdU-0-230-0-345-crop.jpg?v=2d0ce4be25,2024-11-30
The Truman Show,Peter Weir,Comedy,Drama,Jim Carrey,1998,4.2,shay,5.0,if i lived in a town where everyone looked like a republican i'd wanna leave too,https://a.ltrbxd.com/resized/sm/upload/xx/io/jp/45/the-truman-show-0-230-0-345-crop.jpg?v=704ba393f7,2024-12-01
The Truman Show,Peter Weir,Comedy,Drama,Jim Carrey,1998,4.2,James (Schaffrillas),5.0,The most fun and lighthearted horror movie ever made,https://a.ltrbxd.com/resized/sm/upload/xx/io/jp/45/the-truman-show-0-230-0-345-crop.jpg?v=704ba393f7,2024-12-01
The Truman Show,Peter Weir,Comedy,Drama,Jim Carrey,1998,4.2,adambolt,4.5,worried for the guy taking the longest bath of all time,https://a.ltrbxd.com/resized/sm/upload/xx/io/jp/45/the-truman-show-0-230-0-345-crop.jpg?v=704ba393f7,2024-12-01
Inception,Christopher Nolan,Action,Adventure,Leonardo DiCaprio,2010,4.2,ksenija,4.5,christopher nolan spent years writing this movie's complex plot and really named the main character dom cobb,https://a.ltrbxd.com/resized/sm/upload/sv/95/s9/4j/inception-0-230-0-345-crop.jpg?v=30d7224316,2024-12-02
Inception,Christopher Nolan,Action,Adventure,Leonardo DiCaprio,2010,4.2,kirst,4.0,"fellas, is it gay to go inside ur bros dreams?",https://a.ltrbxd.com/resized/sm/upload/sv/95/s9/4j/inception-0-230-0-345-crop.jpg?v=30d7224316,2024-12-02
Saltburn,Emerald Fennell,Comedy,Drama,Barry Keoghan,2023,3.4,zoë rose bryant,4.5,a movie about how jacob elordi is simply so fucking hot that his mere existence is enough to make someone legally insane,https://a.ltrbxd.com/resized/film-poster/8/3/5/7/7/4/835774-saltburn-0-230-0-345-crop.jpg?v=b58cbd3b08,2024-12-03
Saltburn,Emerald Fennell,Comedy,Drama,Barry Keoghan,2023,3.4,jeaba,3.5,sometimes you just have to bottom your way to the top,https://a.ltrbxd.com/resized/film-poster/8/3/5/7/7/4/835774-saltburn-0-230-0-345-crop.jpg?v=b58cbd3b08,2024-12-03
Poor Things,Yorgos Lanthimos,Romance,Science Fiction,Emma Stone,2023,4.0,Lara,4.5,barbie (2023) but for mentally ill people,https://a.ltrbxd.com/resized/film-poster/7/1/0/3/5/2/710352-poor-things-0-230-0-345-crop.jpg?v=a0f2ee9a0e,2024-12-04
Poor Things,Yorgos Lanthimos,Romance,Science Fiction,Emma Stone,2023,4.0,ash,4.5,"Bella, where the hell have you been, loca?",https://a.ltrbxd.com/resized/film-poster/7/1/0/3/5/2/710352-poor-things-0-230-0-345-crop.jpg?v=a0f2ee9a0e,2024-12-04
Poor Things,Yorgos Lanthimos,Romance,Science Fiction,Emma Stone,2023,4.0,‮🐌‬,4.5,they hate to see a bitch with childlike wonder,https://a.ltrbxd.com/resized/film-poster/7/1/0/3/5/2/710352-poor-things-0-230-0-345-crop.jpg?v=a0f2ee9a0e,2024-12-04
Spider-Man: Across the Spider-Verse,Justin K. Thompson,Animation,Adventure,Shameik Moore,2023,4.4,Karsten,0.0,“my holes can take me anywhere”,https://a.ltrbxd.com/resized/film-poster/4/9/7/6/3/1/497631-spider-man-across-the-spider-verse-0-230-0-345-crop.jpg?v=f2acbf1b8a,2024-12-05
Spider-Man: Across the Spider-Verse,Justin K. Thompson,Animation,Adventure,Shameik Moore,2023,4.4,demi adejuyigbe,5.0,"one of the most overwhelming viewing experiences of my life, compounded by my inability (refusal) to pee for about 100 minutes. outstanding. another banger for the canon of guys who love to loudly recognize something (e.g. “that’s spider-man, from spider-man”)
edit: whoops almost forgot to add a very important note: if u look like rio morales, dm me…….",https://a.ltrbxd.com/resized/film-poster/4/9/7/6/3/1/497631-spider-man-across-the-spider-verse-0-230-0-345-crop.jpg?v=f2acbf1b8a,2024-12-05
Spider-Man: Across the Spider-Verse,Justin K. Thompson,Animation,Adventure,Shameik Moore,2023,4.4,James (Schaffrillas),4.5,This is gonna be so lit when I can watch it at 0.75x speed with subtitles,https://a.ltrbxd.com/resized/film-poster/4/9/7/6/3/1/497631-spider-man-across-the-spider-verse-0-230-0-345-crop.jpg?v=f2acbf1b8a,2024-12-05
American Psycho,Mary Harron,Crime,Thriller,Christian Bale,2000,3.8,lauren,4.0,"yes patrick bateman is an awful, terrible person who kills people but do you know what he doesn't do? let his friends get away with making anti-semitic statements",https://a.ltrbxd.com/resized/sm/upload/5b/u9/av/il/ecoY7zJL6Ub3URP1oPhPfGflEjV-0-230-0-345-crop.jpg?v=8126850315,2024-12-06
American Psycho,Mary Harron,Crime,Thriller,Christian Bale,2000,3.8,Riley 🩸,4.0,patrick bateman’s horrified reaction when he saw his collague’s business card and said “it even has a watermark” was the most dramatic moment in cinematic history,https://a.ltrbxd.com/resized/sm/upload/5b/u9/av/il/ecoY7zJL6Ub3URP1oPhPfGflEjV-0-230-0-345-crop.jpg?v=8126850315,2024-12-06
Lady Bird,Greta Gerwig,Comedy,Drama,Saoirse Ronan,2017,3.8,Matt Singer,5.0,Two names. Two boyfriends. Two best friends. Two semesters. Two school plays. Two dances. Two parties. Two distinct relationships with her parents. Two potential colleges. Two churches. And a hundred million kajillion tears for the scene at the airport.,https://a.ltrbxd.com/resized/film-poster/3/2/6/2/7/9/326279-lady-bird-0-230-0-345-crop.jpg?v=754ff28eb4,2024-12-07
Lady Bird,Greta Gerwig,Comedy,Drama,Saoirse Ronan,2017,3.8,˗ˏˋ suspirliam ˊˎ˗,5.0,"""I wish that you liked me.""
""Of course I love you.""",https://a.ltrbxd.com/resized/film-poster/3/2/6/2/7/9/326279-lady-bird-0-230-0-345-crop.jpg?v=754ff28eb4,2024-12-07
Lady Bird,Greta Gerwig,Comedy,Drama,Saoirse Ronan,2017,3.8,sree,5.0,WELL I HOPE NOT CUZ I'D FUCKING KILL YOUR FAMILY,https://a.ltrbxd.com/resized/film-poster/3/2/6/2/7/9/326279-lady-bird-0-230-0-345-crop.jpg?v=754ff28eb4,2024-12-07
Eternal Sunshine of the Spotless Mind,Michel Gondry,Science Fiction,Romance,Jim Carrey,2004,4.2,Karsten,4.5,this also happened when i dyed my hair,https://a.ltrbxd.com/resized/sm/upload/ay/bp/kl/1y/uBfQ7IGpi0jXSP3GPCzp9Pzm10v-0-230-0-345-crop.jpg?v=116621c401,2024-12-08
Eternal Sunshine of the Spotless Mind,Michel Gondry,Science Fiction,Romance,Jim Carrey,2004,4.2,James (Schaffrillas),4.5,Wish I could erase this film from my mind just so I can watch it for the first time all over again,https://a.ltrbxd.com/resized/sm/upload/ay/bp/kl/1y/uBfQ7IGpi0jXSP3GPCzp9Pzm10v-0-230-0-345-crop.jpg?v=116621c401,2024-12-08
Dune: Part Two,Denis Villeneuve,Adventure,Science Fiction,Timothée Chalamet,2024,4.4,Bryan Espitia,4.5,Need a friend like Stilgar to hype me up all the time,https://a.ltrbxd.com/resized/film-poster/6/1/7/4/4/3/617443-dune-part-two-0-230-0-345-crop.jpg?v=cc533700f8,2024-12-09
The Wolf of Wall Street,Martin Scorsese,Comedy,Drama,Leonardo DiCaprio,2013,4.0,hunter strawberry,4.0,the most realistic thing about this movie is that leo dates a 22 year old,https://a.ltrbxd.com/resized/film-poster/8/6/1/1/4/86114-the-wolf-of-wall-street-0-230-0-345-crop.jpg?v=9fd1891260,2024-12-10
The Wolf of Wall Street,Martin Scorsese,Comedy,Drama,Leonardo DiCaprio,2013,4.0,Lucy,4.5,can you believe that leo won his first oscar for grunting when THIS performance exists,https://a.ltrbxd.com/resized/film-poster/8/6/1/1/4/86114-the-wolf-of-wall-street-0-230-0-345-crop.jpg?v=9fd1891260,2024-12-10
The Wolf of Wall Street,Martin Scorsese,Comedy,Drama,Leonardo DiCaprio,2013,4.0,BeefSquash,4.5,Uhhh... I didn’t see any wolves.,https://a.ltrbxd.com/resized/film-poster/8/6/1/1/4/86114-the-wolf-of-wall-street-0-230-0-345-crop.jpg?v=9fd1891260,2024-12-10
The Grand Budapest Hotel,Wes Anderson,Drama,Comedy,Ralph Fiennes,2014,4.2,Houston Coley,5.0,"a movie about a girl, who reads a book about a man, who hears a story about a lobby boy, who meets a man who runs a hotel, a hotel for which the story, the book, and the movie are named for",https://a.ltrbxd.com/resized/film-poster/9/5/1/1/3/95113-the-grand-budapest-hotel-0-230-0-345-crop.jpg?v=6ac71cf4ba,2024-12-11
The Grand Budapest Hotel,Wes Anderson,Drama,Comedy,Ralph Fiennes,2014,4.2,Josh Lewis,4.0,Is it possible to frame an entire feature film and hang it on your wall? Have we discovered how to do this? Asking for a friend.,https://a.ltrbxd.com/resized/film-poster/9/5/1/1/3/95113-the-grand-budapest-hotel-0-230-0-345-crop.jpg?v=6ac71cf4ba,2024-12-11
The Grand Budapest Hotel,Wes Anderson,Drama,Comedy,Ralph Fiennes,2014,4.2,hollie amanda,5.0,sir that’s my emotional support lobby boy,https://a.ltrbxd.com/resized/film-poster/9/5/1/1/3/95113-the-grand-budapest-hotel-0-230-0-345-crop.jpg?v=6ac71cf4ba,2024-12-11
Spirited Away,Hayao Miyazaki,Family,Fantasy,Rumi Hiiragi,2001,4.5,🌻 lindsay 🌻,4.5,I got lost in a department store when I was 5 and it felt a lot like this,https://a.ltrbxd.com/resized/film-poster/5/1/9/2/1/51921-spirited-away-0-230-0-345-crop.jpg?v=a3ad463c55,2024-12-12
Spirited Away,Hayao Miyazaki,Family,Fantasy,Rumi Hiiragi,2001,4.5,David Sims,5.0,"I mean, probably the best movie ever made?",https://a.ltrbxd.com/resized/film-poster/5/1/9/2/1/51921-spirited-away-0-230-0-345-crop.jpg?v=a3ad463c55,2024-12-12
The Menu,Mark Mylod,Comedy,Thriller,Anya Taylor-Joy,2022,3.5,sophie,4.0,never thought i would leave a film being surprised that cannibalism wasn't involved,https://a.ltrbxd.com/resized/film-poster/5/2/1/3/2/3/521323-the-menu-0-230-0-345-crop.jpg?v=d00a0d03a8,2024-12-13
The Menu,Mark Mylod,Comedy,Thriller,Anya Taylor-Joy,2022,3.5,Brian,4.0,Ralph Fiennes served and Anya Taylor-Joy ate,https://a.ltrbxd.com/resized/film-poster/5/2/1/3/2/3/521323-the-menu-0-230-0-345-crop.jpg?v=d00a0d03a8,2024-12-13
The Shining,Stanley Kubrick,Horror,Thriller,Jack Nicholson,1980,4.2,pd187,0.0,why is the T so big,https://a.ltrbxd.com/resized/sm/upload/7s/m2/bw/d0/caoYMcjUamGoBVy65i1AHJBvdzw-0-230-0-345-crop.jpg?v=88d9d6cce4,2024-12-15
The Shining,Stanley Kubrick,Horror,Thriller,Jack Nicholson,1980,4.2,jamie!,3.5,"something in this movie: happens
some guy who just loves going absolutely crazy on the cello: that's my cue",https://a.ltrbxd.com/resized/sm/upload/7s/m2/bw/d0/caoYMcjUamGoBVy65i1AHJBvdzw-0-230-0-345-crop.jpg?v=88d9d6cce4,2024-12-15
Gone Girl,David Fincher,Drama,Thriller,Ben Affleck,2014,4.1,Wesley R. Ball,5.0,"Whenever I think about getting back together with my ex, I watch this film. Works like a charm every time.",https://a.ltrbxd.com/resized/film-poster/1/4/9/8/5/7/149857-gone-girl-0-230-0-345-crop.jpg?v=09a7c91f68,2024-12-16
Black Swan,Darren Aronofsky,Drama,Thriller,Natalie Portman,2010,4.2,rudi,5.0,"Natalie Portman just ran up to me, screamed “gay rights!” in my face then turned into a bird and flew away... I’m not kidding",https://a.ltrbxd.com/resized/sm/upload/yt/ae/iz/kj/bIjkE9Og0nulRycj144sCcQcsZ6-0-230-0-345-crop.jpg?v=a571e4c644,2024-12-17
Black Swan,Darren Aronofsky,Drama,Thriller,Natalie Portman,2010,4.2,hollie amanda,5.0,the feminine urge to go completely insane,https://a.ltrbxd.com/resized/sm/upload/yt/ae/iz/kj/bIjkE9Og0nulRycj144sCcQcsZ6-0-230-0-345-crop.jpg?v=a571e4c644,2024-12-17
Once Upon a Time... in Hollywood,Quentin Tarantino,Drama,Thriller,Leonardo DiCaprio,2019,3.8,Roberto_,5.0,"margot robbie: *smiles*
me: that was the best acting i've ever seen in my whole life",https://a.ltrbxd.com/resized/film-poster/3/9/7/8/5/9/397859-once-upon-a-time-in-hollywood-0-230-0-345-crop.jpg?v=f3e8612854,2024-12-18
Once Upon a Time... in Hollywood,Quentin Tarantino,Drama,Thriller,Leonardo DiCaprio,2019,3.8,cookie,2.0,this was edited like a family guy episode,https://a.ltrbxd.com/resized/film-poster/3/9/7/8/5/9/397859-once-upon-a-time-in-hollywood-0-230-0-345-crop.jpg?v=f3e8612854,2024-12-18
Once Upon a Time... in Hollywood,Quentin Tarantino,Drama,Thriller,Leonardo DiCaprio,2019,3.8,Patrick Willems,4.5,"It's disarming at first to watch a Tarantino movie that's not driven by a quest for revenge or a big score, that's just about some people living their lives. And once I settled into its groove, I never wanted to leave it behind.",https://a.ltrbxd.com/resized/film-poster/3/9/7/8/5/9/397859-once-upon-a-time-in-hollywood-0-230-0-345-crop.jpg?v=f3e8612854,2024-12-18
Little Women,Greta Gerwig,Romance,History,Saoirse Ronan,2019,4.2,sree,5.0,"laurie: we look like a couple
jo: a couple of besties <3",https://a.ltrbxd.com/resized/sm/upload/r4/np/q5/te/mSmiB8XjUnR1GSIljuCPGsk0cwX-0-230-0-345-crop.jpg?v=b3f603929c,2024-12-20
Little Women,Greta Gerwig,Romance,History,Saoirse Ronan,2019,4.2,James (Schaffrillas),4.5,Look all I know is if Timothee Chalamet asked me to marry him I would not fucking hesitate,https://a.ltrbxd.com/resized/sm/upload/r4/np/q5/te/mSmiB8XjUnR1GSIljuCPGsk0cwX-0-230-0-345-crop.jpg?v=b3f603929c,2024-12-20
Little Women,Greta Gerwig,Romance,History,Saoirse Ronan,2019,4.2,sophie,5.0,"greta gerwig: i will cast the march sisters perfectly and make them do intense research into their roles, they will embody their characters
also greta gerwig: fuck it, bob odenkirk as the dad",https://a.ltrbxd.com/resized/sm/upload/r4/np/q5/te/mSmiB8XjUnR1GSIljuCPGsk0cwX-0-230-0-345-crop.jpg?v=b3f603929c,2024-12-20
Inglourious Basterds,Quentin Tarantino,Drama,Thriller,Brad Pitt,2009,4.3,demi adejuyigbe,0.0,i would never invite hitler to my movie premiere. that guy is bad news,https://a.ltrbxd.com/resized/film-poster/4/1/3/5/2/41352-inglourious-basterds-0-230-0-345-crop.jpg?v=0c74c673e0,2024-12-21
Se7en,David Fincher,Crime,Mystery,Morgan Freeman,1995,4.3,Wes,4.5,"my mom said that this is the scariest film shes ever seen and she saw it while she was pregnant with me, and im 100% convinced she could have gone into stress-induced labor during the opening credits sequence so...thanks david fincher for coming for my life before i was even born",https://a.ltrbxd.com/resized/film-poster/5/1/3/4/5/51345-se7en-0-230-0-345-crop.jpg?v=76a14ef6b4,2024-12-22
Challengers,Luca Guadagnino,Drama,Romance,Zendaya,2024,4.0,patrick,4.5,may thy racket chip and shatter,https://a.ltrbxd.com/resized/film-poster/8/4/2/3/0/1/842301-challengers-0-230-0-345-crop.jpg?v=a7cd63cbef,2024-12-23
Challengers,Luca Guadagnino,Drama,Romance,Zendaya,2024,4.0,Bryan Espitia,4.5,"Everything is sex, except sex, which is tennis",https://a.ltrbxd.com/resized/film-poster/8/4/2/3/0/1/842301-challengers-0-230-0-345-crop.jpg?v=a7cd63cbef,2024-12-23
Challengers,Luca Guadagnino,Drama,Romance,Zendaya,2024,4.0,vasili,5.0,average day for wii sports players,https://a.ltrbxd.com/resized/film-poster/8/4/2/3/0/1/842301-challengers-0-230-0-345-crop.jpg?v=a7cd63cbef,2024-12-23
10 Things I Hate About You,Gil Junger,Comedy,Romance,Heath Ledger,1999,4.0,ciara,5.0,the moral of the story is that all men are evil except heath ledger and joseph gordon-levitt and honestly BIG MOOD!,https://a.ltrbxd.com/resized/sm/upload/hl/jj/br/9g/Kd5OkBc6GyUa1tIpxYUHLpyE2t-0-230-0-345-crop.jpg?v=a2db0a150a,2024-12-24
